damel,时间,省,流域,河名,库水位(米),站点编号,站名,蓄水量(百万3),入库(米3/秒)
647,2023-04-18 14:00:00,广东省,珠江,潭源洞水,630.57,81003450,潭岭,47,0
0,2023-04-18 08:00:00,广东省,珠江,秦皇水,59.8,81004520,大秦,3,2
239,2023-04-18 14:00:00,广东省,珠江,枫湾河,220.26,81020860,小坑,33,0
277,2023-04-18 14:00:00,广东省,珠江,黄洞水,257.83,81024840,龙须带,44,0
65,2023-04-18 14:00:00,广东省,珠江,迎咀河,52.25,81025020,迎咀,27,0
64,2023-04-18 14:00:00,广东省,珠江,银盏河,44.97,81025040,银盏,6,0
62,2023-04-18 14:00:00,广东省,珠江,江谷河,44.44,81026100,江谷,20,0
173,2023-04-18 14:00:00,广东省,珠江,东江,152.81,81100250,枫树坝,951,320
124,2023-04-18 14:00:00,广东省,珠江,新丰江,108.44,81102100,新丰江,8225,214
88,2023-04-18 14:00:00,广东省,珠江,西枝江,65.24,81102900,白盆珠,242,0
279,2023-04-18 08:00:00,广东省,珠江,二渡河,267.62,81103600,上板桥,3,0
87,2023-04-18 14:00:00,广东省,珠江,东江,78.87,81103800,七礤水库,0,0
58,2023-04-18 14:00:00,广东省,珠江,东江,53.39,81104000,红花湖,14,0
24,2023-04-18 08:00:00,广东省,珠江,黄沙水,17.37,81105000,同沙,19,1
60,2023-04-18 14:00:00,广东省,珠江,横岭水,42.66,81124680,鸡心石,2,0
72,2023-04-18 14:00:00,广东省,珠江,稿树下水,58.93,81124780,稿树下,14,0
62,2023-04-18 14:00:00,广东省,珠江,里波水,50.36,81200650,联和,39,0
159,2023-04-18 14:00:00,广东省,珠江,增江,135.98,81200760,天堂山,72,0
240,2023-04-18 08:00:00,广东省,流溪河,流溪河,223.13,81202850,流溪河,170,12
239,2023-04-18 08:00:00,广东省,流溪河,天湖水库水,227.18,81202920,天湖,3,0
42,2023-04-18 08:00:00,广东省,流溪河,沙坑,33.71,81203460,和龙,7,0
0,2023-04-18 14:00:00,广东省,珠江,沙河,20.73,81220200,显岗,27,0
178,2023-04-18 08:00:00,广东省,流溪河,流溪河,167.62,81221360,黄龙带,52,1
37,2023-04-18 08:00:00,广东省,珠江,茅洲河,24.98,81222640,罗田,5,0
30,2023-04-18 08:00:00,广东省,珠江,西乡水,24.16,81222680,铁岗,50,14
33,2023-04-18 14:00:00,广东省,珠江,南头河,27.25,81222720,西沥,17,0
31,2023-04-18 14:00:00,广东省,珠江,深圳水,25.0,81222740,深圳,24,0
60,2023-04-18 08:00:00,广东省,珠江,新洲河,0.0,81286400,梅林,5,0
68,2023-04-18 08:00:00,广东省,珠江,龙岗河,59.32,81287600,松子坑,13,0
38,2023-04-18 14:00:00,广东省,珠江,莲塘水,31.25,81304800,宝鸭仔,13,0
75,2023-04-18 14:00:00,广东省,珠江,沙坪水,63.49,81320180,四堡,13,0
30,2023-04-18 14:00:00,广东省,珠江,小隐涌,21.77,81320400,长江,18,0
101,2023-04-18 14:00:00,广东省,珠江,潭江,84.91,81320860,锦江,193,0
39,2023-04-18 14:00:00,广东省,珠江,鹤洲水,29.95,81321400,大沙河,62,0
30,2023-04-18 14:00:00,广东省,珠江,镇海水,23.15,81321410,镇海,50,0
23,2023-04-18 08:00:00,广东省,珠江,大镜山溪,15.87,81383500,大镜山,4,0
159,2023-04-18 14:00:00,广东省,韩江,五华河,146.43,81501820,益塘,63,0
164,2023-04-18 14:00:00,广东省,韩江,和山河,155.65,81501960,和山岩,5,0
179,2023-04-18 14:00:00,福建省,韩江,汀江,156.41,81502880,棉花滩水库,892,169
78,2023-04-18 14:00:00,广东省,韩江,汀江,71.99,81503020,青溪,55,600
171,2023-04-18 14:00:00,广东省,韩江,程江,164.36,81521540,梅西,21,3
444,2023-04-18 14:00:00,广东省,韩江,凤凰溪,420.16,81526860,凤溪,10,0
0,2023-04-18 14:00:00,广东省,粤东沿海诸河,五经富水,88.52,81600750,龙颈(上),57,0
60,2023-04-18 14:00:00,广东省,粤东沿海诸河,五经富水,53.45,81600800,龙颈(下),19,0
72,2023-04-18 14:00:00,广东省,粤东沿海诸河,小龙溪,51.74,81601570,小龙溪,2,0
177,2023-04-18 14:00:00,广东省,粤东沿海诸河,龙溪水,169.19,81601580,龙溪一级,1,0
80,2023-04-18 08:00:00,广东省,粤东沿海诸河,龙溪水,48.93,81601590,龙溪二级,2,0
258,2023-04-18 14:00:00,广东省,粤东沿海诸河,锣鼓水,235.97,81601610,红场,3,0
102,2023-04-18 14:00:00,广东省,粤东沿海诸河,金溪河,85.25,81601620,上金溪,4,0
182,2023-04-18 14:00:00,广东省,粤东沿海诸河,三坑溪,166.39,81601630,上三坑,11,0
385,2023-04-18 14:00:00,广东省,粤东沿海诸河,练江,363.61,81601640,白沙溪,2,0
52,2023-04-18 14:00:00,广东省,粤东沿海诸河,雷岭河,41.29,81601660,镇北,3,0
0,2023-04-18 14:00:00,广东省,粤东沿海诸河,雷岭河,44.68,81601670,蜈蚣岭,8,0
221,2023-04-18 14:00:00,广东省,粤东沿海诸河,黄江,201.69,81602360,朝面山,7,0
81,2023-04-18 14:00:00,广东省,粤东沿海诸河,横江水,68.01,81620680,横江,41,0
0,2023-04-18 14:00:00,广东省,粤东沿海诸河,练江,47.51,81621380,汤坑,13,0
0,2023-04-18 14:00:00,广东省,粤东沿海诸河,练江,35.14,81621500,秋风岭,16,0
78,2023-04-18 14:00:00,广东省,粤东沿海诸河,龙江,60.21,81621620,龙潭,21,0
0,2023-04-18 14:00:00,广东省,粤东沿海诸河,罗溪,40.8,81621800,石榴潭,13,0
21,2023-04-18 14:00:00,广东省,粤东沿海诸河,黄江,12.52,81622340,公平,70,0
58,2023-04-18 08:00:00,广东省,粤东沿海诸河,大液河,45.7,81622400,黄山洞,5,0
49,2023-04-18 14:00:00,广东省,粤东沿海诸河,新西河,31.89,81684800,新西河,15,0
39,2023-04-18 14:00:00,广东省,珠江,大隆洞河,25.26,81700100,大隆洞,91,0
138,2023-04-18 14:00:00,广东省,鉴江,小水河,128.65,81702000,高城,3,0
112,2023-04-18 14:00:00,广东省,鉴江,六雅河,104.46,81702050,尚文,15,0
93,2023-04-18 14:00:00,广东省,鉴江,大井河,80.39,81702900,良德水库(大坝),265,0
119,2023-04-18 14:00:00,广东省,鉴江,庙背水,107.53,81704100,罗坑,60,0
124,2023-04-18 14:00:00,广东省,鉴江,袂花江,113.42,81704150,黄沙,30,0
20,2023-04-18 14:00:00,广东省,粤西沿海诸河,东运河,15.28,81705280,西湖,6,0
61,2023-04-18 14:00:00,广东省,粤西沿海诸河,龙门河,53.02,81705600,龙门,16,0
60,2023-04-18 14:00:00,广东省,粤西沿海诸河,大水桥河,54.52,81706150,大水桥,66,0
44,2023-04-18 14:00:00,广东省,粤西沿海诸河,九洲江,36.9,81706600,鹤地水库(大坝),476,0
42,2023-04-18 14:00:00,广东省,粤西沿海诸河,武陵河,36.59,81707000,武陵,47,0
50,2023-04-18 14:00:00,广东省,粤西沿海诸河,沙铲河,41.03,81707050,岭背下,34,0
46,2023-04-18 14:00:00,广东省,粤西沿海诸河,沙铲河,36.16,81707100,仙人域,8,0
94,2023-04-18 08:00:00,广东省,珠江,漠阳江,77.2,81720640,北河,13,0
0,2023-04-18 14:00:00,广东省,珠江,那龙河,25.27,81721390,东湖,37,0
0,2023-04-18 14:00:00,广东省,珠江,洋边河,26.76,81721500,茅垌,6,0
46,2023-04-18 14:00:00,广东省,珠江,儒洞河,36.95,81721620,陂底,6,0
196,2023-04-18 14:00:00,海南省,南渡江,南渡江,180.71,81800500,松涛水库（南丰）,0,0
116,2023-04-18 08:00:00,海南省,万泉河,万泉河,104.13,81801600,牛路岭水库,479,12
26,2023-04-18 14:00:00,海南省,太阳河,太阳河,18.97,81801750,万宁水库（大坝）,0,0
77,2023-04-18 08:00:00,海南省,宁远河,宁远河,48.77,81802480,大隆水库,143,0
163,2023-04-18 08:00:00,海南省,望楼河,望楼河,152.63,81802600,长茅水库,47,0
145,2023-04-18 08:00:00,海南省,昌化江,昌化江,131.66,81803075,大广坝水库,782,3
130,2023-04-18 08:00:00,海南省,昌化江,石碌河,114.49,81803200,石碌水库,23,0
3960,2023-04-19 08:00:00,青海省,内陆河,雪水河,3952.91,01200100,温泉,56,0
230,2023-04-19 08:00:00,,海河流域,滦河,217.66,30101101,潘家口,1799,0
138,2023-04-19 08:00:00,,海河流域,滦河,132.51,30101201,大黑汀,298,0
146,2023-04-19 14:00:00,河北省,海河,青龙河,135.83,30104403,桃林口水库,0,0
42,2023-04-19 14:00:00,河北省,海河,陡河,29.39,30201101,陡河水库(坝上),0,0
0,2023-04-19 14:00:00,天津市,海河,潮白新河,4.48,30300500,黄白桥上,0,0
0,2023-04-19 14:00:00,天津市,海河,潮白新河,0.44,30300600,宁车沽上,0,0
602,2023-04-19 08:00:00,,海河,白河,593.23,30301400,白河堡,46,1
160,2023-04-19 08:00:00,,海河,白河,151.45,30301800,密云白河坝上,2950,4
262,2023-04-19 08:00:00,,海河,牤牛河,252.88,30302100,半城子水库,4,0
470,2023-04-19 08:00:00,,海河,安达木河,443.78,30303000,遥桥峪水库,1,0
170,2023-04-19 08:00:00,,海河,红门川,162.8,30303400,沙厂水库,12,0
68,2023-04-19 08:00:00,,海河,怀河,57.11,30303600,怀柔水库,33,2
91,2023-04-19 08:00:00,,海河,雁栖河,81.77,30304100,北台上水库,13,0
176,2023-04-19 08:00:00,,海河,沙河,170.71,30304200,大水峪水库,11,0
118,2023-04-19 08:00:00,,海河,泃河,105.4,30401400,海子水库,51,0
206,2023-04-19 08:00:00,,海河,泃河,201.88,30402100,黄松峪水库,7,0
220,2023-04-19 08:00:00,,海河,泃河,213.08,30402200,西峪水库,5,0
28,2023-04-19 14:00:00,天津市,海河,州河,19.71,30402800,于桥坝上,0,0
76,2023-04-19 08:00:00,河北省,海河,还乡河,60.46,30404500,邱庄水库(坝上),24,0
0,2023-04-19 08:00:00,天津市,海河,引滦明渠,4.51,30405306,尔王庄库,34,0
103,2023-04-19 08:00:00,,海河,温榆河,89.51,30503400,十三陵水库,18,0
0,2023-04-19 08:00:00,,海河,东沙河,545.78,30503403,十三陵水库上池,1,0
74,2023-04-19 08:00:00,,海河,温榆河,53.0,30503500,桃峪口水库,0,0
492,2023-04-19 08:00:00,,海河,永定河,476.8,30700100,官厅水库,594,0
962,2023-04-19 08:00:00,山西省,海河,桑干河,952.35,30702400,册田,77,0
470,2023-04-19 08:00:00,,海河,清水河,455.25,30707501,斋堂水库,24,0
77,2023-04-19 08:00:00,,海河,刺猬河,70.51,30805100,崇青水库,7,0
0,2023-04-19 08:00:00,河北省,海河,白洋淀,8.53,30806201,十方院（白）（堰上）,375,32
153,2023-04-18 08:00:00,河北省,海河,唐河,132.94,30808501,西大洋水库(坝上),366,0
209,2023-04-19 08:00:00,河北省,海河,滹沱河,193.66,30909200,岗南水库(坝上),618,0
127,2023-04-19 08:00:00,河北省,海河,滹沱河,116.84,30909303,黄壁庄水库(坝上),348,0
188,2023-04-19 08:00:00,河南省,海河,安阳河,163.3,31006700,小南海,23,0
159,2023-04-19 08:00:00,,海河流域,漳河,139.57,31007100,岳城水库（坝上）,352,0
2610,2023-04-19 08:00:00,青海省,黄河,黄河,2579.98,40100400,龙羊峡,16604,380
1160,2023-04-19 08:00:00,宁夏回族自治区,黄河,黄河,1156.05,40102050,青铜峡水库,39,540
982,2023-04-19 08:00:00,,黄河,黄河,975.1,40103458,万家寨上,481,360
353,2023-04-19 08:00:00,河南省,黄河,黄河,316.94,40104430,史家滩,534,0
281,2023-04-19 08:00:00,河南省,黄河,黄河,262.14,40104690,小浪底水库,6120,0
2986,2023-04-19 08:00:00,青海省,黄河,巴燕河,2982.78,40400120,东大滩,22,0
657,2023-04-19 08:00:00,河南省,黄河,宏农涧河,640.61,40902500,窄口,95,3
1131,2023-04-19 08:00:00,山西省,黄河,汾河,1121.14,41000500,汾河水库,129,0
600,2023-04-19 08:00:00,陕西省,黄河,黑河,575.6,41107180,金盆,105,11
735,2023-04-19 08:00:00,陕西省,黄河,石砭峪,724.65,41107950,石砭峪,20,1
1126,2023-04-19 08:00:00,甘肃省,黄河,蒲河,1112.41,41202690,巴家嘴水库,1,0
46,2023-04-19 08:00:00,山东省,黄河,东平湖,41.31,41502460,东平湖老湖,504,0
333,2023-04-19 08:00:00,河南省,黄河,伊河,313.86,41602500,陆浑坝上,456,0
551,2023-04-19 08:00:00,河南省,黄河,洛河,526.96,41605400,故县水库,503,0
108,2023-04-19 08:00:00,山东省,淮河,潍河,98.45,41806800,墙夼水库(东库),83,0
108,2023-04-19 08:00:00,山东省,淮河,潍河,98.45,41806810,墙夼水库(西库),13,0
44,2023-04-19 08:00:00,山东省,淮河,潍河,37.15,41807100,峡山水库,498,0
114,2023-04-19 14:00:00,河南省,淮河,浉河,99.88,50201800,南湾,426,0
85,2023-04-19 08:00:00,河南省,淮河,小潢河,75.16,50202300,石山口,59,0
93,2023-04-19 14:00:00,河南省,淮河,青龙河,85.77,50202600,五岳,55,0
87,2023-04-19 14:00:00,河南省,淮河,泼陂河,77.02,50203500,泼河,81,0
245,2023-04-19 14:00:00,湖北省,淮河,界河,233.39,50223150,花山,82,0
112,2023-04-19 14:00:00,河南省,淮河,滚河,106.71,50300100,石漫滩,67,0
120,2023-04-19 08:00:00,河南省,淮河,汝河,107.84,50302010,板桥,135,0
59,2023-04-19 08:00:00,河南省,淮河,汝河,52.07,50302400,宿鸭湖,161,0
130,2023-04-19 08:00:00,河南省,淮河,臻头河,110.41,50304900,薄山,168,0
141,2023-04-19 14:00:00,安徽省,淮河,史河,110.94,50500301,梅山,526,0
115,2023-04-19 14:00:00,河南省,淮河,灌河,96.89,50502400,鲇鱼山,175,0
236,2023-04-19 08:00:00,河南省,淮河,颍河,221.34,50600300,白沙,73,0
181,2023-04-19 14:00:00,河南省,淮河,沙河,163.35,50603000,昭平台,98,0
110,2023-04-19 14:00:00,河南省,淮河,沙河,101.22,50603200,白龟山,197,0
161,2023-04-19 14:00:00,河南省,淮河,澧河,148.7,50605800,孤石滩,33,0
204,2023-04-19 14:00:00,安徽省,淮河,淠河东源,177.35,50700901,磨子潭,0,0
131,2023-04-19 14:00:00,安徽省,淮河,淠河东源,117.22,50701001,佛子岭,0,0
144,2023-04-19 14:00:00,安徽省,淮河,淠河西源,109.21,50701301,响洪甸,496,0
181,2023-04-19 14:00:00,山东省,淮河,东汶河,171.73,51103400,岸堤水库,258,0
192,2023-04-19 14:00:00,山东省,淮河,浚河,182.96,51104700,唐村水库,42,0
30,2023-04-19 14:00:00,江苏省,淮河,淋头河,25.27,51106500,阿湖水库站,5,0
26,2023-04-19 14:00:00,江苏省,淮河,骆马湖,23.02,51107800,骆马湖水库,838,0
76,2023-04-19 14:00:00,山东省,淮河,沭河,65.59,51110700,沙沟水库,24,0
31,2023-04-19 14:00:00,江苏省,淮河,新沭河,23.52,51112101,石梁河水库,209,0
20,2023-04-19 14:00:00,江苏省,淮河,厚镇河,15.86,51114500,安峰山水库,39,0
132,2023-04-19 14:00:00,山东省,淮河,浔河,123.18,51114800,陡山水库,103,0
135,2023-04-19 08:00:00,山东省,淮河,城河,124.16,51208600,岩马水库,83,0
81,2023-04-19 14:00:00,山东省,淮河,西泇河,73.17,51209900,会宝岭水库(南),80,0
38,2023-04-19 14:00:00,江苏省,淮河,青口河,30.61,51300601,小塔山水库,84,0
185,2023-04-19 14:00:00,湖北省,长江,长江,155.14,60106980,三峡,22892,6500
298,2023-04-19 14:00:00,重庆市,长江,大洪河,287.73,60512050,大洪河,57,1
350,2023-04-19 08:00:00,重庆市,长江,龙溪河,335.83,60512080,狮子滩,328,2
482,2023-04-19 08:00:00,重庆市,长江,龙河,456.94,60531770,石板水,40,14
710,2023-04-19 14:00:00,甘肃省,长江,白龙江,701.76,60706825,碧口水库,129,70
765,2023-04-19 14:00:00,贵州省,长江,乌江,730.95,60800520,乌江渡水电站,1066,-77
1243,2023-04-18 14:00:00,贵州省,长江,猫跳河,1230.403,60805700,红枫水库,221,0
1199,2023-04-18 14:00:00,贵州省,长江,猫跳河,1191.02,60805809,百花水库,130,0
1475,2023-04-19 14:00:00,湖北省,长江,郁江,1464.64,60811560,福宝山水库,4,0
330,2023-04-19 14:00:00,湖北省,长江,黄柏河,301.0,60900610,西北口水库,69,0
174,2023-04-19 14:00:00,湖北省,长江,玛瑙河,167.72,60903700,白河水库,8,0
153,2023-04-19 14:00:00,湖北省,长江,印河,145.77,60908800,跑马水库,22,0
129,2023-04-19 14:00:00,湖北省,长江,漳河,115.08,60911010,李家州,417,0
126,2023-04-19 14:00:00,湖北省,长江,漳河,115.06,60917010,烟墩,592,0
92,2023-04-19 14:00:00,湖北省,长江,花庙河,85.15,60918000,石子岭水库,9,0
82,2023-04-19 14:00:00,湖北省,长江,长江,76.08,60931200,鲁家港水库,12,0
138,2023-04-19 14:00:00,湖北省,长江,巩河,124.92,60938000,巩河水库,66,0
409,2023-04-19 14:00:00,湖北省,长江,清江,368.594,61002791,水布垭(坝上),2642,67
206,2023-04-19 14:00:00,湖北省,长江,清江,183.62,61003101,隔河岩(坝上),2048,224
83,2023-04-19 14:00:00,湖北省,长江,清江,79.1,61004710,高坝洲(坝上),378,1
740,2023-04-19 14:00:00,湖北省,长江,车坝河,719.64,61004950,车坝水库,21,0
43,2023-04-19 14:00:00,湖北省,长江,沮漳河,36.8,61013300,太湖港水库,29,0
324,2023-04-19 14:00:00,湖南省,长江,江华水,297.94,61103150,涔天河,734,314
176,2023-04-19 14:00:00,湖南省,长江,湘江,161.22,61103450,双牌,173,601
134,2023-04-19 14:00:00,湖南省,长江,舂陵水,124.61,61105650,欧阳海,155,507
294,2023-04-19 14:00:00,湖南省,长江,耒水,270.83,61108050,东江,6030,272
170,2023-04-19 08:00:00,湖南省,长江,攸水,154.24,61111500,酒埠江,117,65
251,2023-04-19 08:00:00,湖南省,长江,永乐江,226.58,61111750,青山垅,26,10
97,2023-04-19 08:00:00,湖南省,长江,涟水,88.92,61113550,水府庙,187,500
169,2023-04-19 08:00:00,湖南省,长江,沩水,147.48,61116200,黄材,37,46
128,2023-04-19 08:00:00,湖南省,长江,涧江,108.8,61140750,官庄,33,43
176,2023-04-19 14:00:00,湖南省,长江,资水,154.62,61201300,柘溪,1347,993
117,2023-04-19 14:00:00,湖南省,长江,沅水,94.91,61302350,五强溪,1403,1308
211,2023-04-19 14:00:00,湖南省,长江,酉水,188.07,61312550,凤滩,761,1044
539,2023-04-19 14:00:00,湖北省,长江,新峡河,523.82,61312950,新峡水库,20,0
94,2023-04-19 08:00:00,湖南省,长江,白洋河,81.64,61315100,黄石,204,29
98,2023-04-19 14:00:00,湖北省,长江,洈水,87.04,61501000,洈水水库,229,0
54,2023-04-19 14:00:00,湖北省,长江,界溪河,47.76,61501150,卷桥水库,3,0
88,2023-04-19 14:00:00,湖南省,长江,涔水,72.29,61504200,王家厂,0,0
130,2023-04-19 14:00:00,湖北省,长江,新河,118.42,61520250,北河水库,13,0
96,2023-04-19 08:00:00,湖南省,长江,新墙河,87.28,61534300,铁山,366,63
65,2023-04-19 14:00:00,湖北省,长江,富水,50.42,61606600,富水,539,0
129,2023-04-19 08:00:00,湖北省,长江,湄港,119.8,61607280,雨山水库,6,0
268,2023-04-19 08:00:00,湖北省,长江,宋家港,239.21,61607350,石门塘水库,0,0
75,2023-04-19 14:00:00,湖北省,长江,三溪河,63.18,61608180,王英,313,0
60,2023-04-19 08:00:00,湖北省,长江,泊漠河,51.8,61609500,院基寺,25,0
54,2023-04-19 08:00:00,湖北省,长江,泊漠河,48.24,61609510,泥河,9,0
68,2023-04-19 14:00:00,湖北省,长江,栗树河,57.06,61609700,梅店,42,0
53,2023-04-19 14:00:00,湖北省,长江,夏家河,47.48,61609810,夏家寺,146,0
115,2023-04-19 14:00:00,湖北省,长江,檀树岗河,105.98,61610700,檀树岗,30,0
120,2023-04-19 14:00:00,湖北省,长江,张家河,113.12,61610750,八角庙,9,0
122,2023-04-19 14:00:00,湖北省,长江,四马河,112.81,61610810,烟宝地,28,0
89,2023-04-19 14:00:00,湖北省,长江,火莲畈,77.51,61610900,火莲畈,7,0
74,2023-04-19 14:00:00,湖北省,长江,金沙河,66.33,61611010,金沙河,76,0
128,2023-04-19 14:00:00,湖北省,长江,芭茅河,116.52,61612580,芭茅河,5,0
156,2023-04-19 14:00:00,湖北省,长江,阎家河,142.23,61612610,三河口,81,0
98,2023-04-19 14:00:00,湖北省,长江,白杲河,89.04,61613010,明山,81,0
71,2023-04-19 14:00:00,湖北省,长江,浮桥河,59.79,61614200,浮桥河,140,0
73,2023-04-19 14:00:00,湖北省,长江,杨家河,65.67,61614410,尾斗山,55,0
88,2023-04-19 14:00:00,湖北省,长江,沙河,74.2,61615000,道观河,45,0
303,2023-04-19 14:00:00,湖北省,长江,新昌河,287.49,61615810,天堂,61,0
250,2023-04-19 14:00:00,湖北省,长江,新昌河,246.28,61615820,天堂二级,9,0
111,2023-04-19 14:00:00,湖北省,长江,浠水,95.75,61617810,白莲河,373,0
256,2023-04-19 14:00:00,湖北省,长江,西河,237.16,61619298,张家嘴,48,0
128,2023-04-19 14:00:00,湖北省,长江,蕲水,113.5,61619410,大同,104,0
98,2023-04-19 14:00:00,湖北省,长江,蕲水,87.61,61619800,花园,46,0
168,2023-04-19 08:00:00,湖北省,长江,石门港,159.89,61625400,石门水库,11,0
180,2023-04-19 14:00:00,湖北省,长江,长河,170.11,61649400,跨马墩,16,0
183,2023-04-19 14:00:00,湖北省,长江,长河,169.2,61650000,凤凰关,11,0
80,2023-04-19 08:00:00,湖北省,长江,巴水,71.96,61651200,牛车河,55,0
55,2023-04-19 14:00:00,湖北省,长江,新桥河,44.84,61658300,鹞鹰岩,8,0
95,2023-04-19 14:00:00,湖北省,长江,雷溪河,80.82,61658400,黄河厂,4,0
58,2023-04-19 14:00:00,湖北省,长江,陆水,50.22,61705000,陆水水库,353,138
170,2023-04-19 14:00:00,湖北省,长江,鲤港,159.07,61706500,阁壁,4,0
207,2023-04-19 14:00:00,湖北省,长江,何家港,191.73,61707500,龙潭,5,0
