时间,水位,流量,WPTN,警戒水位,OBHTZ,OBHTZTM,比警戒,HIS,ADDVCD,市,ATCUNIT,BGFRYM,主流,基本站,DRNA,DSTRVM,DTMEL,基准面,DTPR,ESSTYM,FRGRD,支流,LGTD,LOCALITY,LTTD,MODITIME,PHCD,河名,STAZT,STBK,STCD,站点编号,站点位置,站名站点类型,USFL,HN_NUM
2023-04-15T07:55:00.000Z,456.53,4.74,,459.5,463.41,1996-07-01T16:00:00.000Z,-2.97,-6.88,522625,黔东南水文,贵州水文,197201,长江,贵州水文,2200,290.0,,黄海,,197101,1,沅水,108.4005,贵州水文,27.04325,2019-10-29T10:10:00.000Z,DCYE,舞阳河,180.0,0,61305050,贵州省黔东南镇远县舞阳镇大菜园,大菜园(二),ZQ,1,3
2023-04-15T08:00:00.000Z,261.01,5.6,6,264,-,,-2.99,NaN,431025,郴州,水文,,珠江,中小河流,208,190.0,,85基准,,201606,3,北江,112.580611,湖南水文,25.281111,2023-04-14T05:11:24.000Z,LW,武水,,,810E0020,郴州市临武县武水镇黄莲村,临武,ZQ,1,8
2023-04-15T08:00:00.000Z,306.73,-,6,309.75,309.6,2016-07-18T05:00:00.000Z,-3.02,-2.87,430811,张家界,水文,201310,长江,基本站,152,38.0,-0.034,假定(85基准),0.0,201406,1,澧水,110.55,湖南水文,29.35,2023-04-14T05:11:30.000Z,WLY,溹水,0.0,1,61402050,张家界市武陵源区军地坪街道办事处朝阳路3号,武陵源,ZQ,1,4
2023-04-15T08:00:00.000Z,99.86,496,6,103,107.32,2017-07-02T12:00:00.000Z,-3.14,-7.46,431102,永州,水文,201310,长江,基本站,21341,602.0,-3.001,冻结(黄海),,194005,1,湘江,111.6,湖南水文,26.266667,2023-04-14T05:10:58.000Z,LBT,湘江,,1,61100900,永州市零陵区七里店办事处老埠头村,老埠头,ZQ,1,1
2023-04-15T08:00:00.000Z,41.84,-,5,45,-,,-3.16,NaN,430725,常德,水文,,长江,洪水易发,-,,2.0,冻结(黄海),,201001,2,沅水,111.417694,湖南水文,28.787389,2023-04-14T05:11:15.000Z,THY,沅水,,,61339880,常德市桃花源旅游管理区桃花源镇桃花居委会,桃花源,ZZ,1,3
2023-04-15T08:00:00.000Z,394.82,-,6,398,-,,-3.18,NaN,430529,邵阳,水文,201310,长江,中小河流,210,22.5,,假定,0.0,201401,3,沅水,110.348444,湖南水文,26.478611,2023-04-14T05:11:55.000Z,SXJ,岩背水,,,613E0980,邵阳市城步县茅坪镇蒋坊村,宋溪江,ZZ,1,3
2023-04-15T08:00:00.000Z,193.21,42.6,5,196.43,201.49,1993-07-22T16:00:00.000Z,-3.22,-8.28,433127,湘西,水文,195704,长江,基本站,1035,28.0,52.573,冻结(黄海),,195701,1,沅水,109.833333,湖南水文,29.016667,2023-04-14T05:11:47.000Z,YS,猛洞河,135.0,1,61314400,湘西州永顺县灵溪镇鹭鸶村,永顺,ZQ,1,3
2023-04-15T08:00:00.000Z,313.22,32.6,4,316.5,319.66,2001-06-09T16:00:00.000Z,-3.28,-6.44,430525,邵阳,水文,197201,长江,基本站,904,43.0,,黄海,0.0,197301,1,资水,110.533333,湖南水文,27.083333,2023-04-14T05:11:58.000Z,DKE,平溪,,,61202700,邵阳市洞口县文昌街道平清村,洞口(二),ZQ,1,2
2023-04-15T08:00:00.000Z,171.20,26.7,4,174.5,183.31,1996-07-16T16:00:00.000Z,-3.30,-12.11,431271,怀化,水文,,长江,基本站,4180,4.5,,黄海,,199707,1,沅水,110.0,湖南水文,27.083333,2023-04-14T05:11:43.000Z,HJE,巫水,,0,61307600,怀化市洪江区带子街,洪江(二),ZQ,1,3
2023-04-15T08:00:00.000Z,89.63,36.2,6,92.96,97.33,2017-07-01T09:35:00.000Z,-3.33,-7.70,431302,娄底,水文,195801,长江,基本站,1458,151.0,7.541,冻结(85基准),,195801,1,湘江,111.966667,湖南水文,27.75,2023-04-14T05:12:17.000Z,LD,涟水,,0,61113500,娄底市娄星区黄泥塘办事处索桥居委会,娄底,ZQ,1,1
2023-04-15T08:00:00.000Z,83.17,9.1,,86.5,85.69,2020-06-04T16:00:00.000Z,-3.33,-2.52,360322,宜春水文局,,201311,长江,江西水文,207,,,黄海,,201311,2,湘江,113.806,江西水文,27.8775,2019-10-29T10:09:05.000Z,SLSWZ,栗河,,1,61136100,江西省萍乡市上栗县上栗镇,上栗水文站,zq,1,1
2023-04-15T08:00:00.000Z,93.67,38.8,6,97,99.84,2014-05-24T16:00:00.000Z,-3.33,-6.17,430281,株洲,水文,,长江,基本站,1162,29.0,-25.855,冻结(黄海),,195701,1,湘江,113.705494,湖南水文,27.853628,2023-04-14T05:10:40.000Z,ZT,南川水,,1,61112700,株洲市醴陵市李畋镇潼塘村,潼塘,ZQ,1,1
2023-04-15T08:00:00.000Z,95.11,25.1,6,98.5,101.33,1998-05-21T16:00:00.000Z,-3.39,-6.22,431302,娄底,水文,200604,长江,中小河流,802,3.0,,假定,,201508,2,湘江,111.990972,湖南水文,27.697139,2023-04-14T05:12:09.000Z,SAE,孙水,,0,61113900,娄底市娄星区大科街道办事处小科居委会,石安(二),ZQ,1,1
2023-04-15T08:00:00.000Z,290.77,37.2,5,294.25,298.11,2017-07-01T15:50:00.000Z,-3.48,-7.34,430528,邵阳,水文,195102,长江,基本站,2456,125.0,-1.745,冻结(黄海),,195101,1,资水,110.866667,湖南水文,26.45,2023-04-14T05:11:55.000Z,XN,夫夷水,,,61203400,邵阳市新宁县金石镇观瀑村,新宁,ZQ,1,2
2023-04-15T08:00:00.000Z,43.74,-,5,47.3,47.87,2012-07-17T16:00:00.000Z,-3.56,-4.13,430724,常德,水文,200401,长江,基本站,749,35.0,,黄海,,200401,1,澧水,111.65,湖南水文,29.433333,2023-04-14T05:12:20.000Z,LZ,道水,,0,61402900,常德市临澧县安福镇滨河路,临澧,ZQ,1,4
2023-04-15T08:00:00.000Z,91.74,18.7,6,95.5,97.18,2006-07-15T16:00:00.000Z,-3.76,-5.44,431024,郴州,水文,,长江,基本站,1473,222.0,91.715,冻结(黄海),,194401,1,湘江,112.370486,湖南水文,25.556423,2023-04-14T05:12:10.000Z,JHE,钟水,,1,61106100,郴州市嘉禾县珠泉镇车头社区,嘉禾(二),ZQ,1,1
2023-04-15T08:00:00.000Z,103.73,25.2,6,107.5,112.42,2006-07-15T16:00:00.000Z,-3.77,-8.69,431023,郴州,水文,,长江,基本站,1473,19.0,,黄海,0.0,200401,1,湘江,113.023356,湖南水文,26.055955,2023-04-14T05:10:29.000Z,XYD,西河,,0,61109850,郴州市永兴县湘阴渡街道堡口村,湘阴渡,ZQ,1,1
2023-04-15T08:00:00.000Z,195.21,-,6,199,-,,-3.79,NaN,431022,郴州,水文,,珠江,防汛站,1253,,,黄海,,202101,3,北江,112.80536,湖南水文,25.336151,2023-04-14T05:12:26.000Z,HS,武水,,0,81001770,郴州市宜章县梅田镇黄石村,黄石,ZZ,1,8
2023-04-15T08:00:00.000Z,52.68,994.9,,56.5,60.59,1994-06-17T16:00:00.000Z,-3.82,-7.91,430407,衡阳,水文,194601,长江,基本站,52150,321.0,-2.432,冻结(黄海),,194006,1,湘江,112.65,湖南水文,26.95,2023-04-14T05:11:42.000Z,HY,湘江,,0,61101400,衡阳市石鼓区合江街道江霞村,衡阳,ZQ,1,1
2023-04-15T08:00:00.000Z,97.17,3.4,6,101,104.39,2017-07-01T07:10:00.000Z,-3.83,-7.22,430527,邵阳,水文,195901,长江,基本站,482,6.1,183.277,冻结(黄海),,195901,1,沅水,110.083333,湖南水文,26.6,2023-04-14T05:12:28.000Z,DP,莳竹水,,,61307700,邵阳市绥宁县长铺镇杨庄村,党坪,ZQ,1,3
2023-04-15T08:00:00.000Z,189.15,-,6,193,197.49,1970-07-12T16:00:00.000Z,-3.85,-8.34,431281,怀化,水文,,长江,基本站,34940,499.0,-2.091,冻结(黄海),,193904,1,沅水,109.816667,湖南水文,27.183333,2023-04-14T05:11:21.000Z,QC,沅水,,0,61300800,怀化市洪江市黔城镇玉皇阁社区,黔城,ZZ,1,3
2023-04-15T08:00:00.000Z,72.14,16.8,4,76,78.63,1982-06-16T16:00:00.000Z,-3.86,-6.49,431321,娄底,水文,195901,长江,基本站,1462,17.0,66.874,冻结(黄海),,195601,1,湘江,112.2,湖南水文,27.483333,2023-04-14T05:11:48.000Z,SFE,侧水,,1,61114000,娄底市双峰县永丰街道联阳村,双峰(二),ZQ,1,1
2023-04-15T08:00:00.000Z,47.61,163.6,,51.5,54.93,2019-07-08T16:00:00.000Z,-3.89,-7.32,430281,株洲,水文,195901,长江,基本站,3132,53.0,-1.789,冻结(黄海),,195901,1,湘江,113.47325,湖南水文,27.663361,2023-04-14T05:11:21.000Z,DXTE,渌水,,1,61112300,株洲市醴陵市中和街85号,大西滩(二),ZQ,1,1
2023-04-15T08:00:00.000Z,65.58,-,5,69.5,-,,-3.92,NaN,430482,衡阳,水文,,长江,中小河流,910,18.0,,85基准,0.0,201001,2,湘江,112.390583,湖南水文,26.439417,2023-04-14T05:10:53.000Z,CN,宜水,,,61105370,衡阳市常宁市宜阳街道万寿村,常宁,ZQ,1,1
2023-04-15T08:00:00.000Z,82.48,219.2,6,86.5,90.36,2006-07-15T16:00:00.000Z,-4.02,-7.88,431021,衡阳-郴州,水文,,长江,基本站,5409,75.0,,黄海,,197701,1,湘江,112.683333,湖南水文,26.116667,2023-04-14T05:12:01.000Z,OYH,舂陵水,,0,61105600,郴州市桂阳县桥市乡野鹿村,欧阳海,ZQ,1,1
2023-04-15T08:00:00.000Z,82.93,25.93,,87,88.35,2019-07-08T16:00:00.000Z,-4.07,-5.42,360302,宜春水文局,市水文,,长江,江西水文,-,,,,,,1,湘江,113.837583,江西水文,27.596222,2020-05-22T02:22:55.000Z,PXSWZ,萍水,,,61112705,江西省萍乡市安源区效区管委会井冲村,萍乡水文站,ZQ,1,1
2023-04-15T08:00:00.000Z,50.91,45.5,5,55,58.51,2019-07-08T16:00:00.000Z,-4.09,-7.60,430281,株洲,水文,,长江,基本站,1497,25.0,,85基准,,195105,1,湘江,113.492972,湖南水文,27.536056,2023-04-14T05:10:02.000Z,ZF,铁水,,1,61137500,株洲市醴陵市泗汾镇泗汾村,泗汾,ZQ,1,1
2023-04-15T08:00:00.000Z,45.35,16.2,6,49.5,52.98,1994-06-15T16:00:00.000Z,-4.15,-7.63,431025,郴州-韶关,水文,,珠江,基本站,880,166.0,174.099,冻结(黄海),,195901,1,北江,112.704461,广东水文,25.335903,2023-04-14T05:10:40.000Z,FS,武江,,0,81001750,郴州市临武县汾市镇桐尾村,汾市,ZQ,1,8
2023-04-15T08:00:00.000Z,209.84,-,4,214,212.6,,-4.16,-2.76,431129,永州,水文,,长江,中小河流,3478,215.0,,黄海,,201401,3,湘江,111.591606,湖南水文,25.189079,2023-04-14T05:12:15.000Z,ZJ,潇水,,,611E0305,永州市江华县沱江镇栋青村,沱江,ZZ,1,1
2023-04-15T08:00:00.000Z,319.33,15.5,4,323.5,-,,-4.17,NaN,431129,永州,水文,201310,长江,基本站,917,296.0,,黄海,,201501,1,湘江,112.016667,湖南水文,24.916667,2023-04-14T05:10:11.000Z,MS,冯河,,,61122300,永州市江华县码市镇,码市,ZQ,1,1
2023-04-15T07:50:00.000Z,73.25,147.6,5,77.5,83.38,2006-07-15T16:00:00.000Z,-4.25,-10.13,430481,衡阳,水文,195101,长江,基本站,9902,132.0,,黄海,,195101,1,湘江,112.866667,湖南水文,26.416667,2023-04-14T05:11:30.000Z,ZY,耒水,,0,61108400,衡阳市耒阳市蔡子池街道金南居委会,耒阳,ZQ,1,1
2023-04-15T08:00:00.000Z,371.92,13.3,4,376.2,379,2019-06-06T19:55:00.000Z,-4.28,-7.08,450329,桂林水文,桂林水文中心,195910,长江,,469,180.0,,85基准,,195910,2,资水,110.65437,广西水文,26.042257,2020-03-10T08:33:24.000Z,zy,夫夷水,,,61203200,广西桂林市资源县资源镇城北开发区滨江路,资源,ZQ,0,2
2023-04-15T08:00:00.000Z,245.60,19.8,6,250,256.19,1996-07-17T16:00:00.000Z,-4.40,-10.59,430524,邵阳,水文,198901,长江,基本站,5871,521.0,,黄海,,198901,1,资水,110.983333,湖南水文,27.133333,2023-04-14T05:12:30.000Z,LH,资水,,,61200300,邵阳市隆回县桃洪镇澄水村,隆回,ZQ,1,2
2023-04-15T08:00:00.000Z,379.09,6.71,,383.5,387.9,1995-06-24T16:00:00.000Z,-4.41,-8.81,522626,黔东南水文,贵州水文,198901,长江,贵州水文,1373,13.0,,黄海,,198801,1,沅水,108.7474,贵州水文,27.21606,2019-10-29T10:10:01.000Z,ZG,龙江河,180.0,1,61305910,贵州省黔东南岑巩县思阳镇解放路46号,岑巩,ZQ,1,3
2023-04-15T08:00:00.000Z,165.54,125,,170,174.58,2008-06-13T16:00:00.000Z,-4.46,-9.04,431124,永州,水文,195104,长江,基本站,5634,141.0,,黄海,,195101,1,湘江,111.583333,湖南水文,25.516667,2023-04-14T05:12:38.000Z,DXE,潇水,,0,61103400,永州市道县道江镇滨河路村,道县(二),ZQ,1,1
2023-04-15T08:00:00.000Z,29.02,-,6,33.5,37.09,1996-07-20T16:00:00.000Z,-4.48,-8.07,430981,洞庭湖分中心,,195107,长江,长江委水文,-,,-1.957,85基准,,192410,1,洞庭湖,112.373611,长江委水文,28.858056,2020-03-16T02:58:11.000Z,ZJE,万子湖,,,61508400,益阳市沅江市琼湖街道义和社区,沅江(二),ZZ,1,5
2023-04-15T08:00:00.000Z,67.51,18.1,,72,74.17,2019-07-08T16:00:00.000Z,-4.49,-6.66,360313,宜春水文局,,201111,长江,江西水文,1108,,,,,201111,5,湘江,113.7415,江西水文,27.6368,2020-05-22T02:22:55.000Z,XD,萍水,,,61136605,江西省萍乡市湘东区湘东镇河洲村,湘东,ZZ,1,1
2023-04-15T08:00:00.000Z,209.49,-,4,214,222.21,1996-07-18T16:00:00.000Z,-4.51,-12.72,430503,邵阳,水文,194209,长江,基本站,12238,411.0,-2.194,冻结(黄海),,194209,1,资水,111.45,湖南水文,27.25,2023-04-14T05:12:08.000Z,SY,资水,,,61200600,邵阳市大祥区狮子街,邵阳,ZQ,1,2
2023-04-15T08:00:00.000Z,91.12,-,6,95.71,98.85,1982-06-16T16:00:00.000Z,-4.59,-7.73,430224,株洲,水文,195605,长江,基本站,4515,122.0,-6.11,冻结(黄海),,195601,1,湘江,113.432609,湖南水文,26.864163,2023-04-14T05:12:40.000Z,LJS,洣水,,1,61110600,株洲市茶陵县虎踞镇河东村,龙家山,ZQ,1,1
2023-04-15T07:52:00.000Z,40.79,631.5,,45.5,50.23,2017-07-03T05:30:00.000Z,-4.71,-9.44,430426,衡阳,水文,196101,长江,基本站,27983,460.0,25.697,冻结(黄海),,196101,1,湘江,112.183333,湖南水文,26.55,2023-04-14T05:10:21.000Z,GY,湘江,,0,61101200,衡阳市祁东县归阳镇前进街,归阳,ZQ,1,1
2023-04-15T08:00:00.000Z,209.26,-,4,214,222.02,1996-07-18T16:00:00.000Z,-4.74,-12.76,430503,邵阳,水文,195104,长江,基本站,2060,2.7,-1.949,冻结(黄海),,195201,1,资水,111.466667,湖南水文,27.233333,2023-04-14T05:12:25.000Z,MP,邵水,,,61204200,邵阳市大祥区邵水西路,茅坪,ZQ,1,2
2023-04-15T08:00:00.000Z,91.20,56.8,,96,99.25,1982-06-17T16:00:00.000Z,-4.80,-8.05,430422,衡阳,水文,195204,长江,基本站,2857,29.0,-37.111,冻结(黄海),,195204,1,湘江,112.433333,湖南水文,26.9,2023-04-14T05:12:01.000Z,SST,蒸水,,0,61107300,衡阳市衡南县三塘镇神山村,神山头,ZQ,1,1
2023-04-15T08:00:00.000Z,179.62,9.2,6,184.54,188.38,1999-07-07T16:00:00.000Z,-4.92,-8.76,433101,湘西,水文,195308,长江,基本站,769,15.0,-2.044,冻结(黄海),,195308,1,沅水,109.733333,湖南水文,28.316667,2023-04-14T05:12:00.000Z,JS,峒河,180.0,0,61311400,湘西州吉首市新桥路,吉首,ZQ,1,3
2023-04-15T08:00:00.000Z,29.06,2090,6,34,37.57,1996-07-20T16:00:00.000Z,-4.94,-8.51,430981,洞庭湖分中心,,195210,长江,长江委水文,-,,-1.85,85基准,,195107,1,洞庭湖,112.316667,长江委水文,28.85,2020-03-16T02:58:11.000Z,XHJ,西洞庭湖湖口(南端),,,61507800,益阳市沅江市琼湖街道小河咀村,小河咀,ZQ,1,5
2023-04-15T08:00:00.000Z,336.43,16.2,4,341.47,344,2014-07-15T16:00:00.000Z,-5.04,-7.57,500241,重庆水文,水文,199808,长江,重庆水文,650,,,,,199808,1,沅水,108.983333,重庆水文,28.466667,2019-10-29T10:09:44.000Z,XS,梅江,,,61313100,重庆市秀山县,秀山,ZQ,1,3
2023-04-15T08:00:00.000Z,30.95,-,,36,39.51,2017-07-02T16:00:00.000Z,-5.05,-8.56,430103,长沙,水文,,长江,基本站,83020,60.0,-2.244,冻结(85基准),,191001,1,湘江,112.966667,湖南水文,28.183333,2023-04-14T05:11:13.000Z,CSS,湘江,,1,61102200,长沙市天心区湘江大道朱张渡下游80米,长沙(三),ZQ,1,1
2023-04-15T07:55:00.000Z,303.19,-,4,308.25,309.16,2014-08-17T16:00:00.000Z,-5.06,-5.97,431227,怀化,水文,,长江,中小水基本雨,6818,176.0,,假定,0.0,194001,1,沅水,109.209722,湖南水文,27.356944,2023-04-14T05:11:48.000Z,XHE,舞水,,,61326300,怀化市新晃县晃州镇胜利村,新晃(二),ZZ,1,3
2023-04-15T00:00:00.000Z,245.04,70,6,250.1,251.82,1995-07-01T16:00:00.000Z,-5.06,-6.78,431228,怀化,水文,,长江,基本站,8215,110.0,-2.112,冻结(黄海),,193507,1,沅水,109.666667,湖南水文,27.466667,2023-04-14T05:11:49.000Z,ZJ,舞水,,0,61305600,怀化市芷江县芷江镇柳树坪村,芷江,ZQ,1,3
2023-04-15T08:00:00.000Z,28.85,615,6,34,37.62,1996-07-20T16:00:00.000Z,-5.15,-8.77,430981,洞庭湖分中心,,195002,长江,长江委水文,-,,-1.878,85基准,,195002,1,洞庭湖,112.283056,长江委水文,29.066667,2020-03-16T02:58:11.000Z,NJ,西洞庭湖湖口(北端),,,61507600,益阳市沅江市南咀镇南咀村,南咀,ZQ,1,5
2023-04-15T08:00:00.000Z,222.84,77.1,4,228,232.41,2017-07-02T00:00:00.000Z,-5.16,-9.57,430523,邵阳,水文,200301,长江,基本站,4548,4.8,,85基准,,200301,1,资水,111.266667,湖南水文,27.0,2023-04-14T05:10:54.000Z,TDK,夫夷水,,,61203750,邵阳市邵阳县塘渡口镇沿河街,塘渡口,ZQ,1,2
2023-04-15T07:55:00.000Z,224.78,-,4,230,235.74,1996-07-17T16:00:00.000Z,-5.22,-10.96,430523,邵阳,水文,195103,长江,基本站,11657,464.0,-2.206,冻结(黄海),,195103,1,资水,111.25,湖南水文,27.016667,2023-04-14T05:10:05.000Z,LJM,资水,,,61200500,邵阳市邵阳县塘渡口镇双江口村,罗家庙,ZQ,1,2
2023-04-15T08:00:00.000Z,28.71,43.01,,34,37.4,2017-07-02T02:40:00.000Z,-5.29,-8.69,430105,长沙,水文,197204,长江,基本站,2468,12.0,0.036,冻结(85基准),0.0,197200,1,湘江,113.033333,湖南水文,28.283333,2023-04-14T05:12:12.000Z,LHZ,捞刀河,,1,61115900,长沙市开福区捞刀河镇罗汉庄村,罗汉庄,ZQ,1,1
2023-04-15T06:55:00.000Z,149.70,-,4,155,157.19,2016-07-03T16:00:00.000Z,-5.30,-7.49,431224,怀化,水文,,长江,基本站,2957,36.0,-0.057,冻结(黄海),,195103,1,沅水,110.583333,湖南水文,27.9,2023-04-14T05:12:15.000Z,ZPE,溆水,,0,61308500,怀化市溆浦县卢峰镇桔花园村,溆浦(二),ZQ,1,3
2023-04-15T08:00:00.000Z,34.13,-,6,39.5,42.06,2003-07-10T03:38:00.000Z,-5.37,-7.93,430723,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201212,5,洞庭湖,111.90525,湖南水文,29.629917,2023-04-14T05:10:06.000Z,XDK1,涔水,,,615H1005,常德市澧县小渡口镇居委会,小渡口1,ZZ,1,5
2023-04-15T08:00:00.000Z,34.09,-,6,39.5,-,,-5.41,NaN,430723,常德水利(山洪),山洪,,长江,山洪预警,-,,,假定,,201212,5,洞庭湖,111.872083,湖南水文,29.734194,2023-04-14T05:12:08.000Z,YJG,涔水,,,615H1001,常德市澧县梦溪镇梦江村,袁家港,ZZ,1,5
2023-04-15T07:00:00.000Z,131.09,99,4,136.5,142.3,1995-07-01T16:00:00.000Z,-5.41,-11.21,431226,怀化,水文,,长江,基本站,6111,58.0,6.348,冻结(黄海),,195309,1,沅水,109.85,湖南水文,27.866667,2023-04-14T05:10:14.000Z,TY,辰水,,1,61310400,怀化市麻阳县高村镇陶伊村,陶伊,ZQ,1,3
2023-04-15T08:00:00.000Z,30.58,-,5,36,40.98,2017-07-02T06:00:00.000Z,-5.42,-10.40,430111,长沙,水文,195704,长江,基本站,3815,25.0,-1.765,冻结(85基准),,195705,1,湘江,113.077778,湖南水文,28.169722,2023-04-14T05:12:36.000Z,LL,浏渭河,,0,61114700,长沙市雨花区黎托街道川河社区,朗梨,ZQ,1,1
2023-04-15T08:00:00.000Z,94.94,201,5,100.5,101.95,2019-07-07T16:00:00.000Z,-5.56,-7.01,430224,株洲,水文,201101,长江,基本站,4347,140.0,,85基准,,201101,1,湘江,113.534417,湖南水文,26.798917,2023-04-14T05:11:41.000Z,CLE,洣水,,1,61110500,株洲市茶陵县思聪街道办事处红桥村,茶陵(二),ZQ,1,1
2023-04-15T08:00:00.000Z,41.43,-,,47,49.54,2017-07-01T16:00:00.000Z,-5.57,-8.11,430381,湘潭,水文,195904,长江,基本站,6053,53.0,-1.785,冻结(黄海),,195310,1,湘江,112.516667,湖南水文,27.716667,2023-04-14T05:12:14.000Z,XX,涟水,,0,61113800,湘潭市湘乡市学仓街,湘乡,ZQ,1,1
2023-04-15T08:00:00.000Z,141.37,-,6,147,-,,-5.63,NaN,431226,怀化水利(山洪),山洪,202107,长江,山洪预警,-,,,黄海,,202106,5,沅水,109.803333,湖南水文,27.870833,2023-04-14T05:11:22.000Z,cmt,辰水,,,613H1419,怀化市麻阳县高村镇,柴码头,ZZ,1,3
2023-04-15T07:40:00.000Z,212.28,-,4,218,221.85,2004-07-18T16:00:00.000Z,-5.72,-9.57,431202,怀化,水文,,长江,基本站,9383,62.0,,黄海,0.0,197201,1,沅水,109.95,湖南水文,27.55,2023-04-14T05:11:05.000Z,HH,舞水,,0,61305700,怀化市鹤城区盈口乡团结村,怀化,ZZ,1,3
2023-04-15T06:00:00.000Z,5.27,2.9,6,11,10.37,2014-07-03T16:00:00.000Z,-5.73,-5.10,431222,怀化,水文,,长江,基本站,311,15.0,112.952,冻结(黄海),,200704,1,沅水,110.35,湖南水文,28.3,2023-04-14T05:12:24.000Z,MXP,荔溪,,0,61311850,怀化市沅陵县麻溪铺镇麻溪铺社区,麻溪铺,ZQ,1,3
2023-04-15T08:00:00.000Z,30.26,-,6,36,38.79,1996-07-19T16:00:00.000Z,-5.74,-8.53,430722,洞庭湖分中心,,196704,长江,长江委水文,-,,-1.691,85基准,,196704,1,洞庭湖,112.05,长江委水文,28.916667,2022-04-06T07:33:37.000Z,ZWM,沅水,,,61506600,常德市汉寿县岩汪湖镇先锋社区,周文庙,ZZ,1,5
2023-04-15T08:00:00.000Z,28.73,854,4,34.5,37.37,1996-07-20T16:00:00.000Z,-5.77,-8.64,430981,洞庭湖分中心,,1966,长江,长江委水文,-,,-1.871,85基准,,194707,1,洞庭湖,112.370833,长江委水文,29.043611,2020-03-16T02:58:11.000Z,CW,草尾河,,,61508000,益阳市沅江市草尾镇草尾社区,草尾,ZQ,1,5
2023-04-15T08:00:00.000Z,89.20,620,,95,100.02,2017-07-02T14:00:00.000Z,-5.80,-10.82,431103,永州,水文,201310,长江,基本站,21612,582.0,,黄海,,200901,1,湘江,111.6,湖南水文,26.45,2023-04-14T05:12:27.000Z,LST,湘江,,1,61100950,永州市冷水滩区沿江路,冷水滩,ZQ,1,1
2023-04-15T08:00:00.000Z,43.10,1870,,49,54.88,1994-06-17T16:00:00.000Z,-5.90,-11.78,430423,衡阳,水文,195301,长江,基本站,63980,253.0,-2.382,冻结(黄海),,195301,1,湘江,112.866667,湖南水文,27.233333,2023-04-14T05:10:46.000Z,HSE,湘江,,0,61101600,衡阳市衡山县开云镇滨江南路68号,衡山(二),ZQ,1,1
2023-04-15T08:00:00.000Z,74.03,267.8,4,79.93,87.48,2016-06-20T07:00:00.000Z,-5.90,-13.45,500241,湘西-重庆,水文,195704,长江,基本站,8400,189.0,174.568,冻结(黄海),,195612,1,沅水,109.216667,湖南水文,28.75,2023-04-14T05:12:40.000Z,SDE,酉水,0.0,1,61312200,重庆市秀山县石堤镇水坝村,石堤(二),ZQ,1,3
2023-04-15T08:00:00.000Z,36.37,7.2,6,42.5,44.45,2017-07-01T15:15:00.000Z,-6.13,-8.08,430182,长沙,水文,201310,长江,基本站,2205,27.0,0.022,冻结(85基准),,195104,1,湘江,112.615167,湖南水文,28.283944,2023-04-14T05:12:40.000Z,NXS,沩水,,,61116400,长沙市宁乡市历经铺乡群星村,宁乡(三),ZQ,1,1
2023-04-15T08:00:00.000Z,20.50,84.7,,26.7,32.58,1954-07-25T16:00:00.000Z,-6.20,-12.08,430181,长沙,水文,195104,长江,基本站,2067,135.0,49.32,冻结(85基准),,195102,1,湘江,113.679722,湖南水文,28.190278,2023-04-14T05:10:39.000Z,SJK,浏渭河,,1,61114400,长沙市浏阳市高坪镇双江村,双江口,ZQ,1,1
2023-04-15T08:00:00.000Z,167.21,412,4,173.5,178.36,2017-07-02T14:00:00.000Z,-6.29,-11.15,431381,娄底,水文,195701,长江,基本站,16260,330.0,,85基准,,195701,1,资水,111.4,湖南水文,27.666667,2023-04-14T05:11:01.000Z,LSJE,资水,,,61200800,娄底市冷水江市布溪办事处布溪社区,冷水江(二),ZQ,1,2
2023-04-15T08:00:00.000Z,32.90,392,6,39.2,44.15,1996-07-16T16:00:00.000Z,-6.30,-11.25,430922,益阳,水文,195101,长江,基本站,26748,41.0,-2.355,吴淞(85基准),,194106,1,资水,112.116667,湖南水文,28.533333,2023-04-14T05:12:40.000Z,TJE,资水,,1,61202100,益阳市桃江县桃花江镇园艺场,桃江(二),ZQ,1,2
2023-04-15T07:55:00.000Z,508.68,25.9,,515,522.24,1970-07-11T16:00:00.000Z,-6.32,-13.56,522630,黔东南水文,贵州水文,195901,长江,贵州水文,6039,823.0,,黄海,,195812,1,沅水,108.331,贵州水文,26.85667,2019-10-29T10:10:06.000Z,SD,清水江,90.0,1,61300200,贵州省黔东南台江县施洞镇施洞村,施洞,ZQ,1,3
2023-04-15T08:00:00.000Z,143.99,144,4,150.5,153.86,1985-05-27T16:18:00.000Z,-6.51,-9.87,450324,桂林水文,桂林水文中心,195801,长江,,5579,705.0,,85基准,,195801,1,湘江,111.0931,广西水文,25.9785,2020-03-10T08:33:24.000Z,qz,湘江,,,61100700,广西桂林市全州县全州镇尹家村,全州（二）,ZQ,0,1
2023-04-15T08:00:00.000Z,27.98,554,5,34.5,38.15,1996-07-20T16:00:00.000Z,-6.52,-10.17,430903,洞庭湖分中心,,195601,长江,长江委水文,-,36.0,-1.967,85基准,,195601,1,洞庭湖,112.466667,长江委水文,28.644444,2020-03-16T02:58:10.000Z,ST,资水,,,61508600,益阳市赫山区兰溪镇小河口村,沙头(二),ZQ,1,5
